lang,text_id,aoi_index,aoi_text,aoi_text_ws_after
en,wizardlm_greedy_search_item53,88,is,True
en,wizardlm_greedy_search_item53,89,essential,True
en,wizardlm_greedy_search_item53,90,for,True
en,wizardlm_greedy_search_item53,91,potential,True
en,wizardlm_greedy_search_item53,92,investors,True
en,wizardlm_greedy_search_item53,93,as,True
en,wizardlm_greedy_search_item53,94,it,True
en,wizardlm_greedy_search_item53,95,helps,True
en,wizardlm_greedy_search_item53,96,them,True
en,wizardlm_greedy_search_item53,97,make,True
en,wizardlm_greedy_search_item53,98,informed,True
en,wizardlm_greedy_search_item53,99,decisions,True
en,wizardlm_greedy_search_item53,100,about,True
en,wizardlm_greedy_search_item53,101,whether,True
en,wizardlm_greedy_search_item53,102,to,True
en,wizardlm_greedy_search_item53,103,buy,True
en,wizardlm_greedy_search_item53,104,shares,True
en,wizardlm_greedy_search_item53,105,in,True
en,wizardlm_greedy_search_item53,106,the,True
en,wizardlm_greedy_search_item53,107,company.,True
en,wizardlm_greedy_search_item53,108,One,True
en,wizardlm_greedy_search_item53,109,important,True
en,wizardlm_greedy_search_item53,110,concept,True
en,wizardlm_greedy_search_item53,111,related,True
en,wizardlm_greedy_search_item53,112,to,True
en,wizardlm_greedy_search_item53,113,IPOs,True
en,wizardlm_greedy_search_item53,114,is,True
en,wizardlm_greedy_search_item53,115,the,True
en,wizardlm_greedy_search_item53,116,free,True
en,wizardlm_greedy_search_item53,117,float.,False
en,wizardlm_greedy_search_item55,0,The,True
en,wizardlm_greedy_search_item55,1,United,True
en,wizardlm_greedy_search_item55,2,States,True
en,wizardlm_greedy_search_item55,3,is,True
en,wizardlm_greedy_search_item55,4,a,True
en,wizardlm_greedy_search_item55,5,prime,True
en,wizardlm_greedy_search_item55,6,example,True
en,wizardlm_greedy_search_item55,7,of,True
en,wizardlm_greedy_search_item55,8,a,True
en,wizardlm_greedy_search_item55,9,consumer,True
en,wizardlm_greedy_search_item55,10,"economy,",True
en,wizardlm_greedy_search_item55,11,where,True
en,wizardlm_greedy_search_item55,12,the,True
en,wizardlm_greedy_search_item55,13,majority,True
en,wizardlm_greedy_search_item55,14,of,True
en,wizardlm_greedy_search_item55,15,economic,True
en,wizardlm_greedy_search_item55,16,activity,True
en,wizardlm_greedy_search_item55,17,is,True
en,wizardlm_greedy_search_item55,18,driven,True
en,wizardlm_greedy_search_item55,19,by,True
en,wizardlm_greedy_search_item55,20,consumer,True
en,wizardlm_greedy_search_item55,21,spending.,True
en,wizardlm_greedy_search_item55,22,This,True
en,wizardlm_greedy_search_item55,23,is,True
en,wizardlm_greedy_search_item55,24,reflected,True
en,wizardlm_greedy_search_item55,25,in,True
en,wizardlm_greedy_search_item55,26,the,True
en,wizardlm_greedy_search_item55,27,country's,True
en,wizardlm_greedy_search_item55,28,Gross,True
en,wizardlm_greedy_search_item55,29,Domestic,True
en,wizardlm_greedy_search_item55,30,Product,True
en,wizardlm_greedy_search_item55,31,"(GDP),",True
en,wizardlm_greedy_search_item55,32,which,True
en,wizardlm_greedy_search_item55,33,is,True
en,wizardlm_greedy_search_item55,34,a,True
en,wizardlm_greedy_search_item55,35,measure,True
en,wizardlm_greedy_search_item55,36,of,True
en,wizardlm_greedy_search_item55,37,the,True
en,wizardlm_greedy_search_item55,38,total,True
en,wizardlm_greedy_search_item55,39,value,True
en,wizardlm_greedy_search_item55,40,of,True
en,wizardlm_greedy_search_item55,41,goods,True
en,wizardlm_greedy_search_item55,42,and,True
en,wizardlm_greedy_search_item55,43,services,True
en,wizardlm_greedy_search_item55,44,produced,True
en,wizardlm_greedy_search_item55,45,within,True
en,wizardlm_greedy_search_item55,46,a,True
en,wizardlm_greedy_search_item55,47,country's,True
en,wizardlm_greedy_search_item55,48,borders,True
en,wizardlm_greedy_search_item55,49,in,True
en,wizardlm_greedy_search_item55,50,a,True
en,wizardlm_greedy_search_item55,51,specific,True
en,wizardlm_greedy_search_item55,52,time,True
en,wizardlm_greedy_search_item55,53,period.,True
en,wizardlm_greedy_search_item55,54,The,True
en,wizardlm_greedy_search_item55,55,GDP,True
en,wizardlm_greedy_search_item55,56,of,True
en,wizardlm_greedy_search_item55,57,the,True
en,wizardlm_greedy_search_item55,58,United,True
en,wizardlm_greedy_search_item55,59,States,True
en,wizardlm_greedy_search_item55,60,is,True
en,wizardlm_greedy_search_item55,61,one,True
en,wizardlm_greedy_search_item55,62,of,True
en,wizardlm_greedy_search_item55,63,the,True
en,wizardlm_greedy_search_item55,64,largest,True
en,wizardlm_greedy_search_item55,65,in,True
en,wizardlm_greedy_search_item55,66,the,True
en,wizardlm_greedy_search_item55,67,"world,",True
en,wizardlm_greedy_search_item55,68,and,True
en,wizardlm_greedy_search_item55,69,it,True
en,wizardlm_greedy_search_item55,70,is,True
en,wizardlm_greedy_search_item55,71,largely,True
en,wizardlm_greedy_search_item55,72,driven,True
en,wizardlm_greedy_search_item55,73,by,True
en,wizardlm_greedy_search_item55,74,consumer,True
en,wizardlm_greedy_search_item55,75,spending.,True
en,wizardlm_greedy_search_item55,76,The,True
en,wizardlm_greedy_search_item55,77,consumer,True
en,wizardlm_greedy_search_item55,78,"revolution,",True
en,wizardlm_greedy_search_item55,79,which,True
en,wizardlm_greedy_search_item55,80,began,True
en,wizardlm_greedy_search_item55,81,in,True
en,wizardlm_greedy_search_item55,82,the,True
en,wizardlm_greedy_search_item55,83,mid-20th,True
en,wizardlm_greedy_search_item55,84,"century,",True
en,wizardlm_greedy_search_item55,85,played,True
en,wizardlm_greedy_search_item55,86,a,True
en,wizardlm_greedy_search_item55,87,significant,True
en,wizardlm_greedy_search_item55,88,role,True
en,wizardlm_greedy_search_item55,89,in,True
en,wizardlm_greedy_search_item55,90,shaping,True
en,wizardlm_greedy_search_item55,91,the,True
en,wizardlm_greedy_search_item55,92,consumer,True
en,wizardlm_greedy_search_item55,93,economy,True
en,wizardlm_greedy_search_item55,94,in,True
en,wizardlm_greedy_search_item55,95,the,True
en,wizardlm_greedy_search_item55,96,United,True
en,wizardlm_greedy_search_item55,97,States.,False
en,wizardlm_greedy_search_item59,0,Competition,True
en,wizardlm_greedy_search_item59,1,can,True
en,wizardlm_greedy_search_item59,2,be,True
en,wizardlm_greedy_search_item59,3,both,True
en,wizardlm_greedy_search_item59,4,healthy,True
en,wizardlm_greedy_search_item59,5,and,True
en,wizardlm_greedy_search_item59,6,"unhealthy,",True
en,wizardlm_greedy_search_item59,7,depending,True
en,wizardlm_greedy_search_item59,8,on,True
en,wizardlm_greedy_search_item59,9,the,True
en,wizardlm_greedy_search_item59,10,context,True
en,wizardlm_greedy_search_item59,11,and,True
en,wizardlm_greedy_search_item59,12,the,True
en,wizardlm_greedy_search_item59,13,way,True
en,wizardlm_greedy_search_item59,14,it,True
en,wizardlm_greedy_search_item59,15,is,True
en,wizardlm_greedy_search_item59,16,managed.,True
en,wizardlm_greedy_search_item59,17,On,True
en,wizardlm_greedy_search_item59,18,one,True
en,wizardlm_greedy_search_item59,19,"hand,",True
en,wizardlm_greedy_search_item59,20,competition,True
en,wizardlm_greedy_search_item59,21,can,True
en,wizardlm_greedy_search_item59,22,drive,True
en,wizardlm_greedy_search_item59,23,"innovation,",True
en,wizardlm_greedy_search_item59,24,motivate,True
en,wizardlm_greedy_search_item59,25,individuals,True
en,wizardlm_greedy_search_item59,26,to,True
en,wizardlm_greedy_search_item59,27,improve,True
en,wizardlm_greedy_search_item59,28,their,True
en,wizardlm_greedy_search_item59,29,"skills,",True
en,wizardlm_greedy_search_item59,30,and,True
en,wizardlm_greedy_search_item59,31,foster,True
en,wizardlm_greedy_search_item59,32,a,True
en,wizardlm_greedy_search_item59,33,sense,True
en,wizardlm_greedy_search_item59,34,of,True
en,wizardlm_greedy_search_item59,35,achievement,True
en,wizardlm_greedy_search_item59,36,and,True
en,wizardlm_greedy_search_item59,37,satisfaction,True
en,wizardlm_greedy_search_item59,38,when,True
en,wizardlm_greedy_search_item59,39,goals,True
en,wizardlm_greedy_search_item59,40,are,True
en,wizardlm_greedy_search_item59,41,met.,True
en,wizardlm_greedy_search_item59,42,It,True
en,wizardlm_greedy_search_item59,43,can,True
en,wizardlm_greedy_search_item59,44,also,True
en,wizardlm_greedy_search_item59,45,encourage,True
en,wizardlm_greedy_search_item59,46,healthy,True
en,wizardlm_greedy_search_item59,47,competition,True
en,wizardlm_greedy_search_item59,48,among,True
en,wizardlm_greedy_search_item59,49,"businesses,",True
en,wizardlm_greedy_search_item59,50,leading,True
en,wizardlm_greedy_search_item59,51,to,True
en,wizardlm_greedy_search_item59,52,better,True
en,wizardlm_greedy_search_item59,53,products,True
en,wizardlm_greedy_search_item59,54,and,True
en,wizardlm_greedy_search_item59,55,services,True
en,wizardlm_greedy_search_item59,56,for,True
en,wizardlm_greedy_search_item59,57,consumers.,True
en,wizardlm_greedy_search_item59,58,On,True
en,wizardlm_greedy_search_item59,59,the,True
en,wizardlm_greedy_search_item59,60,other,True
en,wizardlm_greedy_search_item59,61,"hand,",True
en,wizardlm_greedy_search_item59,62,excessive,True
en,wizardlm_greedy_search_item59,63,or,True
en,wizardlm_greedy_search_item59,64,unhealthy,True
en,wizardlm_greedy_search_item59,65,competition,True
en,wizardlm_greedy_search_item59,66,can,True
en,wizardlm_greedy_search_item59,67,lead,True
en,wizardlm_greedy_search_item59,68,to,True
en,wizardlm_greedy_search_item59,69,negative,True
en,wizardlm_greedy_search_item59,70,outcomes,True
en,wizardlm_greedy_search_item59,71,such,True
en,wizardlm_greedy_search_item59,72,as,True
en,wizardlm_greedy_search_item59,73,"stress,",True
en,wizardlm_greedy_search_item59,74,"anxiety,",True
en,wizardlm_greedy_search_item59,75,and,True
en,wizardlm_greedy_search_item59,76,burnout.,True
en,wizardlm_greedy_search_item59,77,It,True
en,wizardlm_greedy_search_item59,78,can,True
en,wizardlm_greedy_search_item59,79,also,True
en,wizardlm_greedy_search_item59,80,foster,True
en,wizardlm_greedy_search_item59,81,an,True
en,wizardlm_greedy_search_item59,82,environment,True
en,wizardlm_greedy_search_item59,83,of,True
en,wizardlm_greedy_search_item59,84,cutthroat,True
en,wizardlm_greedy_search_item59,85,"behavior,",True
en,wizardlm_greedy_search_item59,86,where,True
en,wizardlm_greedy_search_item59,87,individuals,True
en,wizardlm_greedy_search_item59,88,or,True
en,wizardlm_greedy_search_item59,89,businesses,True
en,wizardlm_greedy_search_item59,90,are,True
en,wizardlm_greedy_search_item59,91,willing,True
en,wizardlm_greedy_search_item59,92,to,True
en,wizardlm_greedy_search_item59,93,compromise,True
en,wizardlm_greedy_search_item59,94,their,True
en,wizardlm_greedy_search_item59,95,integrity,True
en,wizardlm_greedy_search_item59,96,or,True
en,wizardlm_greedy_search_item59,97,ethics,True
en,wizardlm_greedy_search_item59,98,to,True
en,wizardlm_greedy_search_item59,99,gain,True
en,wizardlm_greedy_search_item59,100,an,True
en,wizardlm_greedy_search_item59,101,advantage.,False
en,wizardlm_greedy_search_item68,0,Artificial,True
en,wizardlm_greedy_search_item68,1,Intelligence,True
en,wizardlm_greedy_search_item68,2,(AI),True
en,wizardlm_greedy_search_item68,3,has,True
en,wizardlm_greedy_search_item68,4,the,True
en,wizardlm_greedy_search_item68,5,potential,True
en,wizardlm_greedy_search_item68,6,to,True
en,wizardlm_greedy_search_item68,7,revolutionize,True
en,wizardlm_greedy_search_item68,8,the,True
en,wizardlm_greedy_search_item68,9,way,True
en,wizardlm_greedy_search_item68,10,governments,True
en,wizardlm_greedy_search_item68,11,"operate,",True
en,wizardlm_greedy_search_item68,12,making,True
en,wizardlm_greedy_search_item68,13,them,True
en,wizardlm_greedy_search_item68,14,more,True
en,wizardlm_greedy_search_item68,15,"efficient,",True
en,wizardlm_greedy_search_item68,16,"responsive,",True
en,wizardlm_greedy_search_item68,17,and,True
en,wizardlm_greedy_search_item68,18,effective.,True
en,wizardlm_greedy_search_item68,19,Here,True
en,wizardlm_greedy_search_item68,20,are,True
en,wizardlm_greedy_search_item68,21,some,True
en,wizardlm_greedy_search_item68,22,possible,True
en,wizardlm_greedy_search_item68,23,use,True
en,wizardlm_greedy_search_item68,24,cases,True
en,wizardlm_greedy_search_item68,25,of,True
en,wizardlm_greedy_search_item68,26,AI,True
en,wizardlm_greedy_search_item68,27,in,True
en,wizardlm_greedy_search_item68,28,government:,True
en,wizardlm_greedy_search_item68,29,1.,True
en,wizardlm_greedy_search_item68,30,Public,True
en,wizardlm_greedy_search_item68,31,Services:,True
en,wizardlm_greedy_search_item68,32,AI,True
en,wizardlm_greedy_search_item68,33,can,True
en,wizardlm_greedy_search_item68,34,be,True
en,wizardlm_greedy_search_item68,35,used,True
en,wizardlm_greedy_search_item68,36,to,True
en,wizardlm_greedy_search_item68,37,improve,True
en,wizardlm_greedy_search_item68,38,public,True
en,wizardlm_greedy_search_item68,39,services,True
en,wizardlm_greedy_search_item68,40,such,True
en,wizardlm_greedy_search_item68,41,as,True
en,wizardlm_greedy_search_item68,42,"healthcare,",True
en,wizardlm_greedy_search_item68,43,"education,",True
en,wizardlm_greedy_search_item68,44,and,True
en,wizardlm_greedy_search_item68,45,transportation.,True
en,wizardlm_greedy_search_item68,46,For,True
en,wizardlm_greedy_search_item68,47,"instance,",True
en,wizardlm_greedy_search_item68,48,AI,True
en,wizardlm_greedy_search_item68,49,can,True
en,wizardlm_greedy_search_item68,50,be,True
en,wizardlm_greedy_search_item68,51,used,True
en,wizardlm_greedy_search_item68,52,to,True
en,wizardlm_greedy_search_item68,53,predict,True
en,wizardlm_greedy_search_item68,54,disease,True
en,wizardlm_greedy_search_item68,55,"outbreaks,",True
en,wizardlm_greedy_search_item68,56,personalize,True
en,wizardlm_greedy_search_item68,57,"learning,",True
en,wizardlm_greedy_search_item68,58,or,True
en,wizardlm_greedy_search_item68,59,optimize,True
en,wizardlm_greedy_search_item68,60,traffic,True
en,wizardlm_greedy_search_item68,61,flow.,True
en,wizardlm_greedy_search_item68,62,2.,True
en,wizardlm_greedy_search_item68,63,Cybersecurity:,True
en,wizardlm_greedy_search_item68,64,AI,True
en,wizardlm_greedy_search_item68,65,can,True
en,wizardlm_greedy_search_item68,66,enhance,True
en,wizardlm_greedy_search_item68,67,cybersecurity,True
en,wizardlm_greedy_search_item68,68,by,True
en,wizardlm_greedy_search_item68,69,detecting,True
en,wizardlm_greedy_search_item68,70,and,True
en,wizardlm_greedy_search_item68,71,responding,True
en,wizardlm_greedy_search_item68,72,to,True
en,wizardlm_greedy_search_item68,73,threats,True
en,wizardlm_greedy_search_item68,74,in,True
en,wizardlm_greedy_search_item68,75,real-time.,True
en,wizardlm_greedy_search_item68,76,It,True
en,wizardlm_greedy_search_item68,77,can,True
en,wizardlm_greedy_search_item68,78,analyze,True
en,wizardlm_greedy_search_item68,79,vast,True
en,wizardlm_greedy_search_item68,80,amounts,True
en,wizardlm_greedy_search_item68,81,of,True
en,wizardlm_greedy_search_item68,82,data,True
en,wizardlm_greedy_search_item68,83,to,True
en,wizardlm_greedy_search_item68,84,identify,True
en,wizardlm_greedy_search_item68,85,patterns,True
en,wizardlm_greedy_search_item68,86,and,True
en,wizardlm_greedy_search_item68,87,anomalies,True
en,wizardlm_greedy_search_item68,88,that,True
en,wizardlm_greedy_search_item68,89,could,True
en,wizardlm_greedy_search_item68,90,indicate,True
en,wizardlm_greedy_search_item68,91,a,True
en,wizardlm_greedy_search_item68,92,cyber,True
en,wizardlm_greedy_search_item68,93,attack.,False
en,wizardlm_greedy_search_item69,0,The,True
en,wizardlm_greedy_search_item69,1,Industrial,True
en,wizardlm_greedy_search_item69,2,"Revolution,",True
en,wizardlm_greedy_search_item69,3,which,True
en,wizardlm_greedy_search_item69,4,began,True
en,wizardlm_greedy_search_item69,5,in,True
en,wizardlm_greedy_search_item69,6,the,True
en,wizardlm_greedy_search_item69,7,late,True
en,wizardlm_greedy_search_item69,8,18th,True
en,wizardlm_greedy_search_item69,9,century,True
en,wizardlm_greedy_search_item69,10,and,True
en,wizardlm_greedy_search_item69,11,lasted,True
en,wizardlm_greedy_search_item69,12,through,True
en,wizardlm_greedy_search_item69,13,the,True
en,wizardlm_greedy_search_item69,14,19th,True
en,wizardlm_greedy_search_item69,15,"century,",True
en,wizardlm_greedy_search_item69,16,was,True
en,wizardlm_greedy_search_item69,17,a,True
en,wizardlm_greedy_search_item69,18,period,True
en,wizardlm_greedy_search_item69,19,of,True
en,wizardlm_greedy_search_item69,20,significant,True
en,wizardlm_greedy_search_item69,21,economic,True
en,wizardlm_greedy_search_item69,22,and,True
en,wizardlm_greedy_search_item69,23,societal,True
en,wizardlm_greedy_search_item69,24,change.,True
en,wizardlm_greedy_search_item69,25,It,True
en,wizardlm_greedy_search_item69,26,was,True
en,wizardlm_greedy_search_item69,27,characterized,True
en,wizardlm_greedy_search_item69,28,by,True
en,wizardlm_greedy_search_item69,29,the,True
en,wizardlm_greedy_search_item69,30,transition,True
en,wizardlm_greedy_search_item69,31,from,True
en,wizardlm_greedy_search_item69,32,manual,True
en,wizardlm_greedy_search_item69,33,labor,True
en,wizardlm_greedy_search_item69,34,to,True
en,wizardlm_greedy_search_item69,35,machine-based,True
en,wizardlm_greedy_search_item69,36,"manufacturing,",True
en,wizardlm_greedy_search_item69,37,the,True
en,wizardlm_greedy_search_item69,38,development,True
en,wizardlm_greedy_search_item69,39,of,True
en,wizardlm_greedy_search_item69,40,new,True
en,wizardlm_greedy_search_item69,41,"technologies,",True
en,wizardlm_greedy_search_item69,42,and,True
en,wizardlm_greedy_search_item69,43,the,True
en,wizardlm_greedy_search_item69,44,growth,True
